"","day","temp","dewp","wdsp","sndp","fog","NUM_CRIMES"
"507",5,20.2,10.6,9.4,14.2,0,0.455399061032864
"516",1,7.7,-9.3,9.8,3.1,0,0.161971830985915
"525",2,18.2,7.3,9.1,3.1,0,0.220657276995305
"528",7,7.3,-4.4,9.4,3.1,0,0.115023474178404
"535",6,23.4,13.5,6.3,3.1,0,0.349765258215962
"544",3,32.6,24.3,10,3.1,0,0.241784037558685
"545",1,29.3,24.6,13.4,3.9,0,0.244131455399061
"553",7,38.5,34.5,7.8,5.1,0,0.262910798122066
"560",5,7,-5,8.8,3.1,0,0.349765258215962
"568",4,20.2,12.3,11.5,7.1,1,0.0352112676056338
"585",3,9.6,-2.8,12.8,3.1,0,0.0187793427230047
"605",2,13.9,2.1,12.6,3.1,0,0.293427230046948
"613",4,18.3,4.6,13.8,3.1,0,0.253521126760563
"614",7,31.8,28.6,11.2,13,1,0.140845070422535
"645",6,21.1,8.7,15.9,3.1,0,0.220657276995305
"690",1,40,27.1,4.7,1.2,0,0.523474178403756
"721",3,38.8,14.2,4.3,999.9,0,0.438967136150235
"724",5,50.6,31.5,6.3,999.9,0,0.730046948356808
"736",7,37.1,28.2,6.7,1.2,0,0.286384976525822
"744",1,23.8,12.4,6.6,5.1,0,0.363849765258216
"746",2,43.9,38.1,6.2,999.9,1,0.589201877934272
"748",7,22,15.9,5.1,5.9,0,0.60093896713615
"757",4,15.2,-2.2,8.9,3.9,0,0.255868544600939
"766",6,29.2,10.7,6.2,999.9,0,0.36150234741784
"767",3,44.7,34.4,6.5,999.9,1,0.570422535211268
"769",4,39.7,28.4,8.1,999.9,0,0.424882629107981
"787",5,44,33.1,7.8,999.9,0,0.643192488262911
"793",4,44.4,16.9,7.4,999.9,0,0.502347417840376
"805",4,44.9,27.7,6.5,999.9,0,0.584507042253521
"815",6,52.5,38.6,8.2,999.9,0,0.692488262910798
"825",7,47.6,33.3,6.7,999.9,0,0.647887323943662
"837",2,30.7,22.9,10.6,3.9,0,0.312206572769953
"842",3,26.6,14.8,10.4,3.9,0,0.13849765258216
"843",7,34.8,22.1,10,999.9,0,0.359154929577465
"844",2,32.4,21.6,9.1,2,0,0.31924882629108
"865",6,34.1,23.6,10.6,2,0,0.455399061032864
"880",1,31.4,25.2,11.5,3.1,1,0.208920187793427
"881",3,40.7,34.3,11,999.9,0,0.518779342723005
"882",6,43,34.9,11.4,999.9,0,0.436619718309859
"883",5,30.8,16.8,12.1,1.2,0,0.52112676056338
"905",5,14.7,3.4,10.4,3.9,0,0.490610328638498
"906",2,50.1,35.7,9.4,999.9,0,0.446009389671362
"925",1,61.3,39,11.7,999.9,0,0.647887323943662
"944",1,49.1,31,9,999.9,0,0.507042253521127
"959",7,34.9,19.8,12.4,999.9,0,0.272300469483568
"976",2,44.1,25.4,15,999.9,0,0.443661971830986
"1029",5,62.4,45.9,3.8,999.9,0,0.661971830985915
"1032",2,58.2,24.9,5.1,999.9,0,0.619718309859155
"1046",1,55,33.2,6.3,999.9,0,0.406103286384977
"1065",4,54.8,37.9,7.1,999.9,0,0.434272300469484
"1086",2,49.1,34.3,5.4,999.9,0,0.507042253521127
"1096",3,47.2,44.2,7.6,999.9,1,0.413145539906103
"1121",5,47.5,24,4.3,999.9,0,0.605633802816901
"1122",6,50.5,33.7,7.2,999.9,0,0.509389671361502
"1129",7,57.5,38.3,8.7,999.9,0,0.469483568075117
"1131",3,52.3,35.4,5.2,999.9,0,0.617370892018779
"1135",4,60.6,43.2,11,999.9,0,0.683098591549296
"1141",2,43.6,39,10.5,999.9,0,0.234741784037559
"1142",4,44.5,22.5,7.9,999.9,0,0.535211267605634
"1162",7,56.3,23.8,10.3,999.9,0,0.39906103286385
"1175",4,54.6,51.3,9.1,999.9,0,0.34037558685446
"1180",5,52,31.8,8.9,999.9,0,0.485915492957746
"1182",7,58.8,32.1,8,999.9,0,0.633802816901408
"1205",1,63.3,40.4,10.5,999.9,0,0.544600938967136
"1216",3,56,26.8,9.6,999.9,0,0.7018779342723
"1217",3,55.9,36.2,8.5,999.9,0,1
"1218",6,62.3,43.8,7.4,999.9,0,0.624413145539906
"1223",1,49.1,31.6,11.9,999.9,0,0.511737089201878
"1225",7,47.1,30.3,10.7,999.9,0,0.504694835680751
"1234",3,42.2,23.6,12.7,999.9,0,0.42018779342723
"1239",6,42.9,24.1,10.7,999.9,0,0.448356807511737
"1263",4,48,34.8,12.1,999.9,0,0.382629107981221
"1266",6,45.9,39.3,13.1,999.9,0,0.450704225352113
"1288",1,50.8,44.9,14.1,999.9,0,0.563380281690141
"1319",2,47.6,29.3,16.2,999.9,0,0.375586854460094
"1322",5,54.5,41.6,19.2,999.9,0,0.495305164319249
"1369",7,68.8,51.7,5.4,999.9,0,0.431924882629108
"1384",3,60.1,53.5,5.4,999.9,1,0.553990610328638
"1387",7,50.3,46.9,7.7,999.9,0,0.55868544600939
"1406",6,65.7,37.6,6.7,999.9,0,0.692488262910798
"1430",6,72.9,63.9,6,999.9,0,0.889671361502347
"1431",6,64.9,38.4,5.8,999.9,0,0.431924882629108
"1444",2,56.1,48.3,7.2,999.9,0,0.455399061032864
"1459",4,72,55.7,5.3,999.9,0,0.697183098591549
"1463",4,55.3,40.4,8.7,999.9,0,0.591549295774648
"1464",3,46.2,30.9,9.1,999.9,0,0.532863849765258
"1475",3,49.6,35.3,9.3,999.9,0,0.622065727699531
"1480",5,75.7,62.5,8.7,999.9,0,0.762910798122066
"1482",5,60.5,37.5,7.5,999.9,0,0.753521126760563
"1485",4,54.7,37.9,7.3,999.9,0,0.568075117370892
"1493",1,67.8,55,8.4,999.9,0,0.647887323943662
"1514",5,67.6,58.2,9.8,999.9,0,0.748826291079812
"1521",6,60.4,56.3,7.2,999.9,0,0.427230046948357
"1569",2,51.4,37.4,10.5,999.9,0,0.481220657276995
"1594",4,71.2,52.9,7.8,999.9,0,0.758215962441315
"1605",1,74.6,59.6,12.9,999.9,0,0.598591549295775
"1611",7,70.1,42.9,8.5,999.9,0,0.568075117370892
"1616",7,74.9,66.4,11.3,999.9,0,0.78169014084507
"1617",7,48.7,42.8,15.6,999.9,0,0.382629107981221
"1622",5,73.9,61.8,7.8,999.9,0,0.713615023474178
"1623",1,74.3,63.4,12.8,999.9,0,0.481220657276995
"1624",3,70.9,60.2,11.7,999.9,0,0.551643192488263
"1631",1,59.9,54.5,9.4,999.9,0,0.577464788732394
"1632",6,66,60.4,10.3,999.9,0,0.507042253521127
"1640",2,73.3,64.3,10.9,999.9,0,0.626760563380282
"1646",2,54.2,39.5,15.3,999.9,0,0.596244131455399
"1700",1,70.6,63,4.4,999.9,0,0.584507042253521
"1711",3,72.3,57.4,5,999.9,0,0.528169014084507
"1727",3,65.3,50.1,6,999.9,0,0.647887323943662
"1731",3,63.5,52.5,4,999.9,0,0.516431924882629
"1745",4,72.1,60.1,6.2,999.9,0,0.706572769953052
"1753",2,58,42.8,4.6,999.9,0,0.631455399061033
"1761",4,73.4,65.2,6.7,999.9,0,0.65962441314554
"1763",4,71,58,7.2,999.9,0,0.511737089201878
"1776",5,66.3,61.6,7.9,999.9,0,0.65962441314554
"1781",2,72,57.5,5.9,999.9,0,0.537558685446009
"1821",6,66.5,54,9.2,999.9,0,0.516431924882629
"1830",7,70,51.7,5,999.9,0,0.690140845070423
"1834",6,62.4,51.4,9.6,999.9,0,0.598591549295775
"1839",6,67.4,57.1,5.9,999.9,0,0.617370892018779
"1841",7,75.9,69.9,7.2,999.9,0,0.690140845070423
"1850",2,70.7,62.3,6.6,999.9,0,0.577464788732394
"1863",7,68.2,59.9,9.3,999.9,0,0.556338028169014
"1868",6,69.7,62.8,5.8,999.9,1,0.727699530516432
"1886",5,63.1,53.5,10.7,999.9,0,0.636150234741784
"1905",2,70.4,60.2,8.5,999.9,0,0.807511737089202
"1908",5,65.9,63.2,6.1,999.9,0,0.762910798122066
"1916",1,74.9,64.3,11.3,999.9,0,0.42018779342723
"1917",2,77.2,61.9,9,999.9,0,0.537558685446009
"1922",7,76.8,66.6,7.8,999.9,0,0.657276995305164
"1934",3,81.7,64.6,11.5,999.9,0,0.68075117370892
"1957",1,78.3,71.4,8.7,999.9,0,0.650234741784038
"1967",5,66.8,57.6,11,999.9,0,0.664319248826291
"1969",1,76.4,71.8,6.7,999.9,1,0.556338028169014
"1975",4,74.5,67.1,7.8,999.9,1,0.622065727699531
"2028",6,72.2,56.2,3.1,999.9,0,0.802816901408451
"2033",5,71.5,57,4.3,999.9,0,0.553990610328638
"2043",7,76,59.6,3.5,999.9,0,0.927230046948357
"2049",6,73.7,57.2,3.7,999.9,0,0.692488262910798
"2054",3,75.9,54.3,4.1,999.9,0,0.636150234741784
"2077",7,75,65.4,5.9,999.9,0,0.699530516431925
"2078",4,77.7,56,4.1,999.9,0,0.720657276995305
"2081",2,77.1,57.7,7.4,999.9,0,0.643192488262911
"2088",3,62.5,50.6,7.2,999.9,0,0.504694835680751
"2095",5,68,54,6.3,999.9,0,0.622065727699531
"2099",7,77.4,64.7,4.7,999.9,0,0.7018779342723
"2110",4,66.3,57.4,7.2,999.9,0,0.396713615023474
"2113",3,62.6,53.7,7.7,999.9,0,0.908450704225352
"2125",5,80,70.8,7.8,999.9,0,0.755868544600939
"2143",1,77.6,61.5,5.8,999.9,0,0.645539906103286
"2193",1,80.3,64.2,6.8,999.9,0,0.779342723004695
"2201",4,69.4,57.2,6.9,999.9,0,0.39906103286385
"2212",2,82.9,66.1,6.8,999.9,0,0.619718309859155
"2215",4,62.8,54,9.3,999.9,0,0.596244131455399
"2216",7,82.1,68.8,7,999.9,0,0.612676056338028
"2219",5,79.2,59.2,6,999.9,0,0.854460093896714
"2222",3,83.3,65.7,8,999.9,0,0.612676056338028
"2232",4,80,54.5,9.5,999.9,0,0.63849765258216
"2237",6,80.8,66.7,8.2,999.9,0,0.772300469483568
"2252",1,78.4,65.7,8.5,999.9,0,0.596244131455399
"2253",3,68.2,52.4,10,999.9,0,0.687793427230047
"2274",2,78,66.1,9.3,999.9,0,0.488262910798122
"2283",6,82.5,70.8,8,999.9,0,0.640845070422535
"2300",5,80.7,55.8,9.9,999.9,0,0.654929577464789
"2317",2,69,57.5,12.3,999.9,0,0.464788732394366
"2327",1,78,67.6,9.1,999.9,0,0.654929577464789
"2368",1,74.8,65.4,2.3,999.9,0,0.568075117370892
"2370",5,68.8,57.3,4.9,999.9,0,0.711267605633803
"2373",7,71,63.9,4.3,999.9,0,0.697183098591549
"2375",3,64.2,52,5.3,999.9,0,0.678403755868545
"2380",3,72.7,57.4,4.4,999.9,0,0.603286384976526
"2390",6,78.1,62,6.5,999.9,0,0.812206572769953
"2401",7,74.6,65.5,4.3,999.9,0,0.568075117370892
"2420",4,65.5,52.8,3.8,999.9,0,0.612676056338028
"2427",6,70.8,62.3,5.6,999.9,0,0.605633802816901
"2484",5,79.4,65.9,8.3,999.9,0,0.715962441314554
"2487",5,76.4,57.5,7.5,999.9,0,0.788732394366197
"2498",5,71.7,53.3,7.4,999.9,0,0.833333333333333
"2507",4,76.2,60,7.9,999.9,0,0.71830985915493
"2509",3,75.6,56.5,5.1,999.9,0,0.631455399061033
"2555",1,81.2,67.3,6.9,999.9,0,0.55868544600939
"2566",2,75,62.1,6.9,999.9,0,0.676056338028169
"2574",7,80.7,68.1,7.1,999.9,0,0.849765258215962
"2580",2,75,53.2,6.1,999.9,0,0.605633802816901
"2583",4,75.6,59.9,7.8,999.9,0,0.65962441314554
"2588",6,75.3,55.5,7.8,999.9,0,0.802816901408451
"2612",1,77.8,67.6,4.8,999.9,0,0.71830985915493
"2624",7,74.1,58.9,9.9,999.9,0,0.711267605633803
"2629",2,65.4,47.6,8.6,999.9,0,0.619718309859155
"2637",3,73.9,62.6,12.2,999.9,0,0.68075117370892
"2645",2,75.8,66.7,7.1,999.9,0,0.607981220657277
"2651",4,67.2,52,14,999.9,0,0.791079812206573
"2657",1,67.4,48.8,11.4,999.9,0,0.518779342723005
"2662",7,82.5,64.6,12.6,999.9,0,0.748826291079812
"2671",6,78,67.2,6.2,999.9,0,0.758215962441315
"2673",1,77.8,59,9.5,999.9,0,0.530516431924883
"2710",7,62.4,48.6,3.2,999.9,0,0.723004694835681
"2719",1,72.4,62.9,5.2,999.9,0,0.586854460093897
"2723",2,67.8,50.7,4.8,999.9,0,0.643192488262911
"2729",7,70.1,58.7,6.5,999.9,0,0.7018779342723
"2762",4,69.7,55.7,6,999.9,0,0.504694835680751
"2771",1,64.5,48.8,5.6,999.9,0,0.544600938967136
"2779",6,76.9,66.5,6.2,999.9,0,0.619718309859155
"2791",3,70.6,51,4.6,999.9,0,0.776995305164319
"2813",1,83.6,66.9,7.5,999.9,0,0.715962441314554
"2821",3,82.2,69,7.6,999.9,0,0.699530516431925
"2824",7,60.3,44,6.8,999.9,0,0.542253521126761
"2827",3,72.4,61.2,6.2,999.9,0,0.488262910798122
"2832",7,82.8,65.7,6.9,999.9,0,0.73943661971831
"2836",4,66.6,56.2,4.5,999.9,0,0.366197183098592
"2839",6,69.2,57.5,7.6,999.9,0,0.678403755868545
"2851",5,69.6,57.8,7.1,999.9,0,0.723004694835681
"2858",4,83.9,67.6,7.5,999.9,0,0.873239436619718
"2865",5,76.9,66.9,6.1,999.9,0,0.732394366197183
"2869",4,75,58,9.3,999.9,0,0.502347417840376
"2896",2,73.7,52,10.2,999.9,0,0.727699530516432
"2906",3,73.5,51.3,8.6,999.9,0,0.617370892018779
"2921",6,59.2,46,10.5,999.9,0,0.518779342723005
"2928",5,74.2,66.4,8.8,999.9,0,0.676056338028169
"2952",1,67.4,47.9,9.3,999.9,0,0.676056338028169
"2962",5,63.4,56,7.2,999.9,0,0.44131455399061
"2974",2,67.6,58.6,9.3,999.9,0,0.392018779342723
"2978",2,80,69.1,8,999.9,1,0.502347417840376
"2985",6,66.8,56.8,9.6,999.9,0,0.678403755868545
"2988",3,59.2,44.2,15.2,999.9,0,0.410798122065728
"3049",7,46.8,26.9,2.8,999.9,0,0.403755868544601
"3056",2,60.8,54.1,5.7,999.9,0,0.584507042253521
"3068",5,46.9,35.8,4.5,999.9,0,0.640845070422535
"3082",1,52.2,37.6,4.8,999.9,0,0.652582159624413
"3086",4,61.2,48.1,7.5,999.9,0,0.636150234741784
"3090",3,54.4,38.7,6.6,999.9,0,0.612676056338028
"3113",6,55.6,42.6,5,999.9,0,0.530516431924883
"3126",3,62.3,53.8,5.5,999.9,0,0.504694835680751
"3128",1,58.4,53.2,7.4,999.9,0,0.591549295774648
"3134",6,48.8,41,8.8,999.9,0,0.511737089201878
"3162",6,44.8,21.5,8.5,999.9,0,0.476525821596244
"3188",4,64.5,52.1,7.7,999.9,0,0.464788732394366
"3205",5,62,50.4,10.9,999.9,0,0.685446009389671
"3219",5,51.1,28.9,8.8,999.9,0,0.542253521126761
"3225",5,57.4,43.2,9.7,999.9,0,0.643192488262911
"3233",7,63.3,45.4,9.8,999.9,0,0.544600938967136
"3254",7,52.8,38.1,6.1,999.9,0,0.528169014084507
"3264",2,65,36.3,11.5,999.9,0,0.661971830985915
"3274",2,57.5,40.5,10.7,999.9,0,0.55868544600939
"3277",4,57.3,35.1,9.5,999.9,0,0.734741784037559
"3283",3,66.2,49.5,10.1,999.9,0,0.683098591549296
"3294",2,54.7,41.5,9.6,999.9,0,0.347417840375587
"3301",7,53.4,46.3,13,999.9,0,0.354460093896714
"3305",4,42.2,31.5,15.2,999.9,0,0.389671361502347
"3312",1,57.7,29,13.2,999.9,0,0.669014084507042
"3317",1,68.2,47.1,12.6,999.9,0,0.537558685446009
"3321",3,53.8,49.5,11.9,999.9,0,0.42018779342723
"3326",6,52.9,39.1,17.7,999.9,0,0.483568075117371
"3338",5,56.6,40,19.1,999.9,0,0.694835680751174
"3339",4,57.4,41.3,16.8,999.9,0,0.908450704225352
"3341",6,63.8,56.7,11.9,999.9,0,0.615023474178404
"3393",2,48.9,33.4,3.5,999.9,0,0.321596244131455
"3396",1,46.1,28,3.4,999.9,0,0.424882629107981
"3402",7,44,26.4,3.6,999.9,0,0.474178403755869
"3438",7,36.8,27.7,6.9,999.9,0,0.255868544600939
"3446",2,61,49,5.7,999.9,0,0.577464788732394
"3452",2,34.7,27.1,4,1.2,0,0.244131455399061
"3458",1,31,21.6,8.8,2,0,0.345070422535211
"3476",3,60.3,53.5,5.2,999.9,1,0.676056338028169
"3493",7,54.1,32.6,8.3,999.9,0,0.514084507042254
"3512",6,42.3,25.6,7,999.9,0,0.453051643192488
"3523",1,42.1,29.7,10.1,999.9,0,0.387323943661972
"3534",5,38.2,16.1,10.5,999.9,0,0.495305164319249
"3537",1,60.3,43.2,8.9,999.9,0,0.661971830985915
"3544",3,44.7,32.2,9.3,1.2,0,0.274647887323944
"3562",1,53.1,33.8,8.8,999.9,0,0.565727699530516
"3564",4,55,46,12.9,999.9,0,0.204225352112676
"3565",6,39,29.3,12.3,999.9,0,0.363849765258216
"3572",7,21.4,13.2,7.4,3.1,0,0.039906103286385
"3588",6,46.4,33.8,8.3,999.9,0,0.44131455399061
"3618",4,65.6,56.2,10.1,999.9,0,0.589201877934272
"3628",3,51.7,35.6,8.1,999.9,0,0.434272300469484
"3629",5,47.6,42.1,13.8,999.9,0,0.258215962441315
"3634",2,53.1,47.2,12,999.9,0,0.387323943661972
"3645",6,33.6,30.1,10.3,3.9,1,0.0586854460093897
"3652",3,60.1,49.2,17,999.9,0,0.424882629107981
"3655",5,55.8,46.9,14.1,999.9,0,0.572769953051643
"3659",5,43.3,26.1,16.4,999.9,0,0.413145539906103
"3668",4,46,29.7,15.8,999.9,0,0.453051643192488
"3673",4,49.7,40.6,19.9,999.9,0,0.446009389671362
"3721",6,55.3,49.8,4.2,999.9,0,0.584507042253521
"3726",7,38.7,31.2,5.2,999.9,0,0.431924882629108
"3754",1,37.2,33.2,4.4,999.9,1,0.436619718309859
"3758",3,30.3,22.9,6.9,3.9,1,0.234741784037559
"3768",6,36.3,30.8,7.1,999.9,1,0.47887323943662
"3777",4,28.5,20.4,8.4,3.1,0,0.253521126760563
"3804",2,41.6,37,6.9,999.9,0,0.448356807511737
"3819",5,38.3,31.5,8.9,999.9,0,0.462441314553991
"3820",3,36.5,30.1,7.5,999.9,1,0.5
"3822",5,49.1,34.3,8.3,999.9,0,0.561032863849765
"3827",3,48.2,39.8,7.8,999.9,0,0.427230046948357
"3839",2,41.9,36.1,9.4,999.9,0,0.539906103286385
"3864",7,59.7,55.1,8,999.9,0,0.347417840375587
"3873",6,41.6,34.5,9.6,999.9,0,0.321596244131455
"3874",4,34.2,26.9,8.4,999.9,0,0.485915492957746
"3875",6,25.3,12.1,10.7,999.9,0,0.382629107981221
"3885",2,43.2,35.3,8,999.9,0,0.683098591549296
"3950",2,43.5,35.8,9.6,999.9,0,0.690140845070423
"3966",2,35.5,30.3,12.9,999.9,0,0.284037558685446
"3969",1,47.8,39.3,12.8,999.9,0,0.345070422535211
"3979",3,50.6,46.1,10.7,999.9,1,0.589201877934272
"3981",7,37.8,22.2,10.9,999.9,0,0.446009389671362
"3985",7,41.2,35.4,14.5,999.9,0,0.291079812206573
"3988",4,34.9,22.9,14.7,999.9,0,0.528169014084507
"3989",3,45.1,37.6,11.9,999.9,0,0.514084507042254
"3991",5,29.8,16.5,11,999.9,0,0.352112676056338
"4010",4,50,37.8,12.2,999.9,0,0.44131455399061
"4014",1,35.4,27.7,19.4,999.9,0,0.0305164319248826
"4017",1,56.5,50,14.6,999.9,0,0.553990610328638
"4018",4,43.2,33.3,14.3,999.9,0,0.403755868544601
"42",3,18.8,8.5,2.9,1.2,0,0.291111111111111
"45",4,21.3,12.6,2.7,1.2,0,0.324444444444444
"61",4,38.6,24.3,6.3,1.2,0,0.486666666666667
"62",5,41.9,34.6,5.8,1.2,0,0.568888888888889
"73",6,40.5,37.2,6.2,999.9,1,0.36
"88",3,31.1,20.3,7,1.2,0,0.311111111111111
"98",3,9,-0.1,8.2,2,0,0.368888888888889
"105",7,44.6,39.2,7.6,999.9,0,0.393333333333333
"121",2,8.1,-5.3,6.4,999.9,0,0.271111111111111
"126",2,27.5,16.9,8.3,1.2,0,0.308888888888889
"136",6,30,19,6.5,1.2,0,0.52
"142",1,34.3,25.4,7.2,999.9,0,0.568888888888889
"145",5,30.5,14.5,9,999.9,0,0.573333333333333
"146",3,29.1,16.6,9.8,999.9,0,0.402222222222222
"161",6,28.6,19.2,9.2,2,0,0.195555555555556
"162",4,33.9,24.8,8.6,1.2,0,0.546666666666667
"163",7,29.1,18.3,7.5,999.9,0,0.415555555555556
"172",1,8.3,-0.8,9.8,1.2,0,0.0555555555555556
"182",6,39.9,29,8.9,999.9,0,0.566666666666667
"192",6,30.4,20.3,11.2,999.9,0,0.364444444444444
"207",5,41.1,34.5,10.8,999.9,0,0.546666666666667
"209",5,27.3,18.6,7.6,1.2,0,0.473333333333333
"221",1,2.8,-10.8,11.5,999.9,0,0.06
"239",1,28.5,17.3,10.5,2,0,0.306666666666667
"280",4,35.7,26,13.4,999.9,0,0.586666666666667
"285",7,28.8,18.7,10.9,2,0,0.288888888888889
"288",7,20.6,13.1,15.6,1.2,0,0.242222222222222
"289",7,9.6,-3.8,13.6,999.9,0,0.108888888888889
"297",2,16.2,6.3,14.3,2,0,0.133333333333333
"319",2,33.5,27,14.3,999.9,0,0.337777777777778
"376",2,29.2,22.3,3.6,1.2,0,0.304444444444444
"393",3,30.8,20.9,5.9,1.2,0,0.34
"395",1,36.7,25.5,4.2,999.9,0,0.335555555555556
"396",5,30.5,20.7,6.3,999.9,0,0.382222222222222
"398",4,15.4,-0.8,7.1,1.2,0,0.208888888888889
"423",1,22.5,17.7,6.9,1.2,0,0.144444444444444
"457",6,32.3,22.4,7.3,999.9,0,0.462222222222222
"458",2,37.9,24.6,6.1,999.9,0,0.315555555555556
"469",7,41.5,30.9,9.3,999.9,0,0.486666666666667
"482",1,37.1,30.2,5.4,999.9,0,0.811111111111111
"488",1,32.4,23.4,8.9,999.9,0,0.182222222222222
"498",4,28.1,16.6,10,999.9,0,0.404444444444444
"500",3,15.2,2.4,11.1,1.2,0,0.171111111111111
"523",7,15.8,1.9,8.8,1.2,0,0.0577777777777778
"531",2,20.4,11.8,11,1.2,0,0.126666666666667
"543",6,38.1,24.4,10.6,999.9,0,0.453333333333333
"559",3,37.3,33.6,9.8,999.9,1,0.431111111111111
"580",2,37.1,31.5,9.2,999.9,0,0.28
"590",5,32.7,15.3,10.1,999.9,0,0.56
"601",7,39.8,28.6,10.1,999.9,0,0.286666666666667
"617",4,34.4,23.8,16.2,1.2,0,0.468888888888889
"622",6,51.2,30.9,11.8,999.9,0,0.475555555555556
"623",6,11.5,-9,11.8,999.9,0,0.242222222222222
"624",1,42.1,28.9,14.6,999.9,0,0.351111111111111
"627",4,32.5,21.3,9.5,999.9,0,0.428888888888889
"628",5,21,5.2,10.4,999.9,0,0.353333333333333
"638",7,52.2,36.5,14.4,999.9,0,0.302222222222222
"649",3,36.4,26.2,19.9,2,1,0.2
"651",5,50.2,34.6,20.9,999.9,0,0.637777777777778
"693",1,40.1,22.9,4.8,999.9,0,0.468888888888889
"694",1,46.3,43.6,4.7,999.9,0,0.435555555555556
"698",5,44.1,33,5.4,999.9,0,0.544444444444444
"715",6,46.1,37.3,4.3,999.9,0,0.573333333333333
"743",4,31.2,23.5,6.9,1.2,0,0.286666666666667
"752",2,45.9,30.4,3.7,999.9,0,0.557777777777778
"764",6,39.5,29.6,7.3,999.9,0,0.468888888888889
"770",6,42.7,31.7,6.5,999.9,0,0.548888888888889
"794",6,34.6,27.1,8,1.2,0,0.471111111111111
"800",3,62.1,53.8,9.4,999.9,0,0.424444444444444
"801",4,50.1,40.1,7.9,999.9,0,0.506666666666667
"807",7,48,43.5,7.5,999.9,0,0.311111111111111
"810",5,31.9,19.4,7.2,1.2,0,0.48
"812",2,52.1,45.1,7.4,999.9,0,0.5
"819",1,46.2,36,9.7,999.9,0,0.562222222222222
"829",3,45.7,35.9,11,999.9,0,0.44
"832",3,23.2,6.8,7.2,999.9,0,0.268888888888889
"835",7,38.8,25.5,9.4,999.9,0,0.437777777777778
"845",1,52.6,38.9,11.1,999.9,0,0.682222222222222
"848",5,42.9,26.6,9.1,999.9,0,0.673333333333333
"861",7,50.2,37.9,7.2,999.9,0,0.317777777777778
"894",5,35.8,25.6,8.5,999.9,0,0.508888888888889
"908",2,52.1,30.6,11.9,999.9,0,0.52
"911",7,40.8,29.1,8.9,999.9,0,0.502222222222222
"928",2,63.2,48,12.2,999.9,0,0.522222222222222
"939",4,50,27.3,14.1,999.9,0,0.555555555555556
"947",4,38.7,36.8,9.4,999.9,1,0.42
"957",3,51.4,34.1,11.2,999.9,0,0.506666666666667
"961",2,29.8,22.8,16.2,999.9,1,0.731111111111111
"965",4,60.9,54,15.2,999.9,0,0.591111111111111
"993",3,54.7,40.6,19.8,999.9,0,0.571111111111111
"1048",5,55.2,32.5,7.3,999.9,0,0.717777777777778
"1054",4,50.2,27.3,7.7,999.9,0,0.451111111111111
"1062",5,46.7,39.7,7.9,999.9,0,0.513333333333333
"1071",1,68.2,38.1,4.8,999.9,0,0.555555555555556
"1075",2,41.4,21,7.6,999.9,0,0.473333333333333
"1087",6,49.4,37.7,7.2,999.9,0,0.457777777777778
"1105",2,36.1,17.5,8.5,999.9,0,0.42
"1110",7,59.6,42.6,7,999.9,0,0.595555555555556
"1111",6,61,38.1,6,999.9,0,0.546666666666667
"1120",3,44.7,26.6,7.3,999.9,0,0.504444444444444
"1127",3,61.5,40.7,9.2,999.9,0,0.448888888888889
"1128",7,64.7,38.7,6.1,999.9,0,0.488888888888889
"1144",3,46.3,36,10.6,999.9,0,0.382222222222222
"1151",4,62.8,52.1,6.4,999.9,0,0.502222222222222
"1169",2,55.9,40,8.7,999.9,0,0.477777777777778
"1174",7,39.1,26.7,11.8,999.9,0,0.48
"1184",4,47.7,41.4,9.8,999.9,0,0.542222222222222
"1200",5,52.2,43.1,10.5,999.9,0,0.54
"1213",2,54.5,44.6,11.8,999.9,0,0.455555555555556
"1221",1,49.3,37.6,9.7,999.9,0,0.417777777777778
"1231",4,41.3,33.4,11.9,999.9,0,0.564444444444444
"1233",1,72.6,51.2,12,999.9,0,0.6
"1246",5,45.1,36.9,8.1,999.9,0,0.753333333333333
"1272",6,31.1,14.1,12.2,1.2,0,0.446666666666667
"1274",6,46.6,40.1,11.6,999.9,0,0.26
"1277",3,46.4,39,14.1,999.9,0,0.384444444444444
"1287",5,38.9,26.7,10.3,999.9,0,0.306666666666667
"1289",1,40.4,28.1,16,999.9,0,0.382222222222222
"1308",7,43.1,20.7,12,999.9,0,0.484444444444444
"1323",6,36.8,23.8,16.1,999.9,0,0.362222222222222
"1372",3,60.4,56.8,5.4,999.9,1,0.6
"1374",4,57.5,32,4.2,999.9,0,0.613333333333333
"1386",7,57.2,30.7,4,999.9,0,0.535555555555556
"1397",7,67.2,40.7,5.4,999.9,0,0.582222222222222
"1402",1,75.9,57.2,6.1,999.9,0,0.737777777777778
"1414",5,61.6,40.6,5.4,999.9,0,0.68
"1428",1,68.5,39.9,5.7,999.9,0,0.653333333333333
"1433",5,60.8,37.5,6.1,999.9,0,0.704444444444444
"1448",3,54.2,36.6,6.4,999.9,0,0.695555555555556
"1452",2,57.4,54.1,9.7,999.9,0,0.5
"1455",4,73.2,63.2,8.6,999.9,0,0.62
"1476",6,64.5,34.8,8.4,999.9,0,0.675555555555556
"1489",2,55.4,41.3,8.4,999.9,0,0.453333333333333
"1498",1,57.1,33.8,10.2,999.9,0,0.653333333333333
"1500",4,63.4,55.8,8.4,999.9,0,0.448888888888889
"1510",2,75.7,45.2,8.7,999.9,0,0.7
"1519",1,57.2,44.3,9.2,999.9,0,0.542222222222222
